,0,1,2,3,4,5,6
1139,moema,https://apartamento.mercadolivre.com.br/MLB-1590753082-apartamento-moema-passaros-sp-584941-_JM#position=36&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,600.000,Apartamento - Moema Pássaros  - Sp - 584941,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",70 m² construídos,2 quartos
1140,moema,https://apartamento.mercadolivre.com.br/MLB-1385970413-apartamento-moema-passaros-sp-567633-_JM#position=37&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,4.110.800,Apartamento - Moema Pássaros  - Sp - 567633,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",183 m² construídos,4 quartos
1141,moema,https://apartamento.mercadolivre.com.br/MLB-1284886802-lindo-duplex-em-moema-mi14756-_JM#position=38&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,1.015.000,Lindo Duplex Em Moema - Mi14756,"Chibarás, Moema, São Paulo Zona Sul, São Paulo",72 m² construídos,2 quartos
1142,moema,https://apartamento.mercadolivre.com.br/MLB-1880437411-92-mts-moema-passaros-fora-de-rota-face-norte-pronto-para-morar-ap4401-_JM#position=39&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,1.070.000,"92 Mts - Moema Pássaros Fora De Rota, Face Norte, Pronto Para Morar! - Ap4401","Rua Gaivota, Moema, São Paulo Zona Sul, São Paulo",92 m² construídos,3 quartos
1143,moema,https://apartamento.mercadolivre.com.br/MLB-1807461365-apartamento-moema-indios-sp-515276-_JM#position=40&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,6.500.000,Apartamento - Moema Índios  - Sp - 515276,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",306 m² construídos,4 quartos
1144,moema,https://apartamento.mercadolivre.com.br/MLB-1771513894-apartamento-moema-passaros-sp-520864-_JM#position=41&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,900.000,Apartamento - Moema Pássaros  - Sp - 520864,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",61 m² construídos,2 quartos
1145,moema,https://apartamento.mercadolivre.com.br/MLB-1771514887-apartamento-moema-passaros-sp-190347-_JM#position=42&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,3.300.000,Apartamento - Moema Pássaros  - Sp - 190347,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",400 m² construídos,5 quartos
1146,moema,https://apartamento.mercadolivre.com.br/MLB-1738671395-apartamento-para-venda-em-so-paulo-moema-4-dormitorios-4-suites-6-banheiros-4-vagas-106971-1385572-_JM#position=43&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,9.087.710,"Apartamento Para Venda Em São Paulo, Moema, 4 Dormitórios, 4 Suítes, 6 Banheiros, 4 Vagas - 10697_1-1385572","Rua Ministro Gabriel De Rezende Passos, 412, Moema, São Paulo Zona Sul, São Paulo",280 m² construídos,4 quartos
1147,moema,https://apartamento.mercadolivre.com.br/MLB-1591129506-apartamento-moema-passaros-sp-585893-_JM#position=44&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,4.228.100,Apartamento - Moema Pássaros  - Sp - 585893,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",182 m² construídos,4 quartos
1148,moema,https://apartamento.mercadolivre.com.br/MLB-1591127728-apartamento-moema-passaros-sp-423612-_JM#position=45&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,4.900.000,Apartamento - Moema Pássaros  - Sp - 423612,"Av Agami, Moema, São Paulo Zona Sul, São Paulo",330 m² construídos,4 quartos
1149,moema,https://apartamento.mercadolivre.com.br/MLB-1591039855-apartamento-moema-passaros-sp-567504-_JM#position=46&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,3.000.000,Apartamento - Moema Pássaros  - Sp - 567504,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",438 m² construídos,4 quartos
1150,moema,https://apartamento.mercadolivre.com.br/MLB-1591022293-apartamento-moema-passaros-sp-530930-_JM#position=47&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,3.711.000,Apartamento - Moema Pássaros  - Sp - 530930,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",182 m² construídos,4 quartos
1151,moema,https://apartamento.mercadolivre.com.br/MLB-1591018717-apartamento-moema-passaros-sp-581329-_JM#position=48&search_layout=grid&type=item&tracking_id=27a4c4b4-2675-432a-b141-eec5519fc04e,4.999.000,Apartamento - Moema Pássaros  - Sp - 581329,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",182 m² construídos,4 quartos
1152,moema,https://apartamento.mercadolivre.com.br/MLB-1590769141-duplex-moema-passaros-sp-455521-_JM#position=1&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.850.000,Duplex - Moema Pássaros  - Sp - 455521,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",275 m² construídos,4 quartos
1153,moema,https://apartamento.mercadolivre.com.br/MLB-1590762447-apartamento-moema-passaros-sp-580079-_JM#position=2&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.200.000,Apartamento - Moema Pássaros  - Sp - 580079,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",190 m² construídos,4 quartos
1154,moema,https://apartamento.mercadolivre.com.br/MLB-1590768642-apartamento-moema-passaros-sp-590143-_JM#position=3&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.800.000,Apartamento - Moema Pássaros  - Sp - 590143,"R Canário, Moema, São Paulo Zona Sul, São Paulo",230 m² construídos,4 quartos
1155,moema,https://apartamento.mercadolivre.com.br/MLB-1590751726-apartamento-moema-indios-sp-523974-_JM#position=4&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.025.000,Apartamento - Moema Índios  - Sp - 523974,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",214 m² construídos,3 quartos
1156,moema,https://apartamento.mercadolivre.com.br/MLB-1590749998-apartamento-moema-passaros-sp-572784-_JM#position=5&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,900.000,Apartamento - Moema Pássaros  - Sp - 572784,"Av Ibijaú, Moema, São Paulo Zona Sul, São Paulo",97 m² construídos,3 quartos
1157,moema,https://apartamento.mercadolivre.com.br/MLB-1590749203-apartamento-indianopolis-sp-555142-_JM#position=6&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.320.000,Apartamento - Indianópolis - Sp - 555142,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",420 m² construídos,4 quartos
1158,moema,https://apartamento.mercadolivre.com.br/MLB-1590752408-cobertura-moema-passaros-sp-567639-_JM#position=7&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,6.270.300,Cobertura - Moema Pássaros  - Sp - 567639,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",320 m² construídos,5 quartos
1159,moema,https://apartamento.mercadolivre.com.br/MLB-1590748119-apartamento-moema-passaros-sp-575264-_JM#position=8&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.800.000,Apartamento - Moema Pássaros  - Sp - 575264,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",177 m² construídos,3 quartos
1160,moema,https://apartamento.mercadolivre.com.br/MLB-1284817490-apartamento-moema-indios-3-suites-5-vagas-mo3822-_JM#position=9&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,6.900.000,Apartamento Moema Índios 3 Suítes 5 Vagas - Mo3822,"Chibarás, Moema, São Paulo Zona Sul, São Paulo",306 m² construídos,3 quartos
1161,moema,https://apartamento.mercadolivre.com.br/MLB-1864906906-apartamento-para-venda-em-moema-com-04-quartos-e-320m-809-_JM#position=10&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.485.000,Apartamento Para Venda Em Moema Com 04 Quartos E 320m². - 809,"Rua Ministro Gabriel De Rezende Passos, Moema, São Paulo Zona Sul, São Paulo",320 m² construídos,4 quartos
1162,moema,https://apartamento.mercadolivre.com.br/MLB-1864902678-apartamento-em-moema-com-04-quartos-e-240m-para-venda-813-_JM#position=11&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.400.000,"Apartamento Em Moema Com 04 Quartos E 240m², Para Venda. - 813","Alameda Jauaperi, Moema, São Paulo Zona Sul, São Paulo",240 m² construídos,4 quartos
1163,moema,https://apartamento.mercadolivre.com.br/MLB-1843347418-patrio-ibirapuera-apto-garden-4-suites-384-m-privativos-4-vagas-bs1616-_JM#position=12&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.798.999,Pátrio Ibirapuera  Apto Garden 4 Suítes  384 M² Privativos 4 Vagas - Bs1616,"R Ministro Gabriel De Rezende Passos, Moema, São Paulo Zona Sul, São Paulo",384 m² construídos,4 quartos
1164,moema,https://apartamento.mercadolivre.com.br/MLB-1771435685-apartamento-moema-passaros-sp-520864-_JM#position=13&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,900.000,Apartamento - Moema Pássaros  - Sp - 520864,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",61 m² construídos,2 quartos
1165,moema,https://apartamento.mercadolivre.com.br/MLB-1771430329-apartamento-moema-indios-sp-192019-_JM#position=14&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,6.200.000,Apartamento - Moema Índios  - Sp - 192019,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",306 m² construídos,4 quartos
1166,moema,https://apartamento.mercadolivre.com.br/MLB-1591025759-apartamento-moema-indios-sp-582118-_JM#position=15&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.364.560,Apartamento - Moema Índios  - Sp - 582118,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",157 m² construídos,4 quartos
1167,moema,https://apartamento.mercadolivre.com.br/MLB-1590765463-apartamento-moema-passaros-sp-563376-_JM#position=16&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.500.000,Apartamento - Moema Pássaros  - Sp - 563376,"R Ministro Gabriel De Rezende Passos, Moema, São Paulo Zona Sul, São Paulo",340 m² construídos,4 quartos
1168,moema,https://apartamento.mercadolivre.com.br/MLB-1590768941-apartamento-moema-passaros-sp-560471-_JM#position=17&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.000.000,Apartamento - Moema Pássaros  - Sp - 560471,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",420 m² construídos,4 quartos
1169,moema,https://apartamento.mercadolivre.com.br/MLB-1590768599-apartamento-moema-indios-sp-418193-_JM#position=18&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.800.000,Apartamento - Moema Índios  - Sp - 418193,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",203 m² construídos,3 quartos
1170,moema,https://apartamento.mercadolivre.com.br/MLB-1590764047-apartamento-moema-passaros-sp-549662-_JM#position=19&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.100.000,Apartamento - Moema Pássaros  - Sp - 549662,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",257 m² construídos,3 quartos
1171,moema,https://apartamento.mercadolivre.com.br/MLB-1590756139-apartamento-moema-passaros-sp-592538-_JM#position=20&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,980.000,Apartamento - Moema Pássaros  - Sp - 592538,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",87 m² construídos,2 quartos
1172,moema,https://apartamento.mercadolivre.com.br/MLB-1590748358-apartamento-moema-passaros-sp-567633-_JM#position=21&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.110.800,Apartamento - Moema Pássaros  - Sp - 567633,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",183 m² construídos,4 quartos
1173,moema,https://apartamento.mercadolivre.com.br/MLB-1495097852-apartamento-moema-passaros-sp-498171-_JM#position=22&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.299.000,Apartamento - Moema Pássaros  - Sp - 498171,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",128 m² construídos,2 quartos
1174,moema,https://apartamento.mercadolivre.com.br/MLB-1284099452-moema-3suites-3vagas-ic17631-_JM#position=23&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.580.000,Moema-3suítes-3vagas - Ic17631,"(dado Não Fornecido), Moema, São Paulo Zona Sul, São Paulo",151 m² construídos,4 quartos
1175,moema,https://apartamento.mercadolivre.com.br/MLB-1867578808-apartamento-para-venda-em-so-paulo-moema-3-dormitorios-3-suites-2-vagas-19411-1854095-_JM#position=24&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,3.194.154,"Apartamento Para Venda Em São Paulo, Moema, 3 Dormitórios, 3 Suítes, 2 Vagas - 1941_1-1854095","Avenida Bem-te-vi, 206, Moema, São Paulo Zona Sul, São Paulo",149 m² construídos,3 quartos
1176,moema,https://apartamento.mercadolivre.com.br/MLB-1812891157-apartamento-para-venda-em-so-paulo-moema-4-dormitorios-4-suites-6-banheiros-4-vagas-17621-1782388-_JM#position=25&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,9.087.710,"Apartamento Para Venda Em São Paulo, Moema, 4 Dormitórios, 4 Suítes, 6 Banheiros, 4 Vagas - 1762_1-1782388","Rua Ministro Gabriel De Rezende Passos, 412, Moema, São Paulo Zona Sul, São Paulo",280 m² construídos,4 quartos
1177,moema,https://apartamento.mercadolivre.com.br/MLB-1771430280-apartamento-moema-passaros-sp-190347-_JM#position=26&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,3.300.000,Apartamento - Moema Pássaros  - Sp - 190347,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",400 m² construídos,5 quartos
1178,moema,https://apartamento.mercadolivre.com.br/MLB-1771424309-apartamento-moema-indios-sp-566803-_JM#position=27&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.000.000,Apartamento - Moema Índios  - Sp - 566803,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",202 m² construídos,3 quartos
1179,moema,https://apartamento.mercadolivre.com.br/MLB-1738675954-apartamento-para-venda-em-so-paulo-moema-4-dormitorios-4-suites-6-banheiros-4-vagas-06971-1385570-_JM#position=28&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,6.600.000,"Apartamento Para Venda Em São Paulo, Moema, 4 Dormitórios, 4 Suítes, 6 Banheiros, 4 Vagas - 0697_1-1385570","Rua Ministro Gabriel De Rezende Passos, 412, Moema, São Paulo Zona Sul, São Paulo",280 m² construídos,4 quartos
1180,moema,https://apartamento.mercadolivre.com.br/MLB-1591181391-apartamento-moema-passaros-sp-578987-_JM#position=29&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.500.000,Apartamento - Moema Pássaros  - Sp - 578987,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",430 m² construídos,4 quartos
1181,moema,https://apartamento.mercadolivre.com.br/MLB-1591031618-apartamento-moema-passaros-sp-582121-_JM#position=30&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.110.150,Apartamento - Moema Pássaros  - Sp - 582121,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",71 m² construídos,2 quartos
1182,moema,https://apartamento.mercadolivre.com.br/MLB-1591032051-apartamento-moema-passaros-sp-562596-_JM#position=31&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.800.000,Apartamento - Moema Pássaros  - Sp - 562596,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",419 m² construídos,4 quartos
1183,moema,https://apartamento.mercadolivre.com.br/MLB-1591015104-apartamento-moema-passaros-sp-579971-_JM#position=32&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,957.000,Apartamento - Moema Pássaros  - Sp - 579971,"Av Macuco, Moema, São Paulo Zona Sul, São Paulo",86 m² construídos,2 quartos
1184,moema,https://apartamento.mercadolivre.com.br/MLB-1590772310-apartamento-moema-indios-sp-596603-_JM#position=33&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,960.000,Apartamento - Moema Índios  - Sp - 596603,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",90 m² construídos,3 quartos
1185,moema,https://apartamento.mercadolivre.com.br/MLB-1590765340-apartamento-moema-passaros-sp-542553-_JM#position=34&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.300.000,Apartamento - Moema Pássaros  - Sp - 542553,"Al Jauaperi, Moema, São Paulo Zona Sul, São Paulo",298 m² construídos,4 quartos
1186,moema,https://apartamento.mercadolivre.com.br/MLB-1590762322-apartamento-moema-passaros-sp-564636-_JM#position=35&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.800.000,Apartamento - Moema Pássaros  - Sp - 564636,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",187 m² construídos,4 quartos
1187,moema,https://apartamento.mercadolivre.com.br/MLB-1590764929-apartamento-moema-passaros-sp-562834-_JM#position=36&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.500.000,Apartamento - Moema Pássaros  - Sp - 562834,"R Ministro Gabriel De Rezende Passos, Moema, São Paulo Zona Sul, São Paulo",340 m² construídos,4 quartos
1188,moema,https://apartamento.mercadolivre.com.br/MLB-1590764410-apartamento-moema-passaros-sp-558620-_JM#position=37&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.000.000,Apartamento - Moema Pássaros  - Sp - 558620,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",298 m² construídos,4 quartos
1189,moema,https://apartamento.mercadolivre.com.br/MLB-1590752720-apartamento-moema-indios-sp-572631-_JM#position=38&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,850.000,Apartamento - Moema Índios  - Sp - 572631,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",89 m² construídos,3 quartos
1190,moema,https://apartamento.mercadolivre.com.br/MLB-1590747777-apartamento-moema-passaros-sp-567626-_JM#position=39&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.170.400,Apartamento - Moema Pássaros  - Sp - 567626,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",292 m² construídos,4 quartos
1191,moema,https://apartamento.mercadolivre.com.br/MLB-1590748026-apartamento-moema-indios-sp-586482-_JM#position=40&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,10.500.000,Apartamento - Moema Índios  - Sp - 586482,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",581 m² construídos,4 quartos
1192,moema,https://apartamento.mercadolivre.com.br/MLB-1590666791-apartamento-moema-passaros-sp-576936-_JM#position=41&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,980.000,Apartamento - Moema Pássaros  - Sp - 576936,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",82 m² construídos,2 quartos
1193,moema,https://apartamento.mercadolivre.com.br/MLB-1495119531-apartamento-moema-passaros-sp-481266-_JM#position=42&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.300.000,Apartamento - Moema Pássaros  - Sp - 481266,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",236 m² construídos,4 quartos
1194,moema,https://apartamento.mercadolivre.com.br/MLB-1495098752-apartamento-moema-passaros-sp-543554-_JM#position=43&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,4.900.000,Apartamento - Moema Pássaros  - Sp - 543554,"R Ministro Gabriel De Rezende Passos, Moema, São Paulo Zona Sul, São Paulo",306 m² construídos,3 quartos
1195,moema,https://apartamento.mercadolivre.com.br/MLB-1495098751-apartamento-moema-indios-sp-442192-_JM#position=44&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.050.000,Apartamento - Moema Índios  - Sp - 442192,"Av Chibarás, Moema, São Paulo Zona Sul, São Paulo",85 m² construídos,3 quartos
1196,moema,https://apartamento.mercadolivre.com.br/MLB-1385983080-apartamento-moema-passaros-sp-567626-_JM#position=45&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,5.170.400,Apartamento - Moema Pássaros  - Sp - 567626,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",292 m² construídos,4 quartos
1197,moema,https://apartamento.mercadolivre.com.br/MLB-1284878214-apartamento-em-moema-3-dormitorios-3-suites-closet-lavado-dependncia-de-empregada-ip8942-_JM#position=46&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.000.000,Apartamento Em Moema 3 Dormitórios 3 Suítes Closet Lavado Dependência De Empregada - Ip8942,"Chibarás, Moema, São Paulo Zona Sul, São Paulo",204 m² construídos,3 quartos
1198,moema,https://apartamento.mercadolivre.com.br/MLB-1284852315-apartamento-moema-3-suites-3-vagas-202m-ip9470-_JM#position=47&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,2.000.000,"Apartamento Moema, 3 Suites, 3 Vagas, 202m² - Ip9470","Chibarás, Moema, São Paulo Zona Sul, São Paulo",202 m² construídos,3 quartos
1199,moema,https://apartamento.mercadolivre.com.br/MLB-1284827936-moema-apartamento-c-3-dorm-3-vagas-no-melhor-de-moema-mo58-_JM#position=48&search_layout=grid&type=item&tracking_id=acedcc70-e4d3-472f-899d-2fdabab7aa31,1.200.000,"Moema: Apartamento C/ 3 Dorm, 3 Vagas No Melhor De Moema !!!! - Mo58","Canário, Moema, São Paulo Zona Sul, São Paulo",95 m² construídos,3 quartos
1200,moema,https://apartamento.mercadolivre.com.br/MLB-1284827936-moema-apartamento-c-3-dorm-3-vagas-no-melhor-de-moema-mo58-_JM#position=1&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,1.200.000,"Moema: Apartamento C/ 3 Dorm, 3 Vagas No Melhor De Moema !!!! - Mo58","Canário, Moema, São Paulo Zona Sul, São Paulo",95 m² construídos,3 quartos
1201,moema,https://apartamento.mercadolivre.com.br/MLB-1284818233-apartamento-muito-bem-localizado-em-moema-ip7745-_JM#position=2&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,2.300.000,Apartamento Muito Bem Localizado Em Moema! - Ip7745,"Gaivota, Moema, São Paulo Zona Sul, São Paulo",236 m² construídos,4 quartos
1202,moema,https://apartamento.mercadolivre.com.br/MLB-1284097627-moema-3suites-3vagas-ic17616-_JM#position=3&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,2.000.000,Moema-3suítes-3vagas! - Ic17616,"(dado Não Fornecido), Moema, São Paulo Zona Sul, São Paulo",200 m² construídos,4 quartos
1203,moema,https://apartamento.mercadolivre.com.br/MLB-1591013640-apartamento-moema-passaros-sp-582425-_JM#position=4&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,2.279.060,Apartamento - Moema Pássaros  - Sp - 582425,"Av Bem-te-vi, Moema, São Paulo Zona Sul, São Paulo",149 m² construídos,3 quartos
1204,moema,https://apartamento.mercadolivre.com.br/MLB-1871988958-apartamento-duplex-com-1-dormitorio-venda-60-m-por-r-618000-moema-so-paulosp-ad0030-_JM#position=5&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,618.000,"Apartamento Duplex Com 1 Dormitório À Venda, 60 M² Por R$ 618.000 - Moema - São Paulo/sp - Ad0030","Avenida Moema, Moema, São Paulo Zona Sul, São Paulo",60 m² construídos,1 quarto
1205,moema,https://apartamento.mercadolivre.com.br/MLB-1695222275-88554-apartamento-com-3-dormitorios-venda-227-m-por-r-2340000-moema-so-paulosp-ap0606-_JM#position=6&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,2.340.000,"88554 Apartamento Com 3 Dormitórios À Venda, 227 M² Por R$ 2.340.000 - Moema - São Paulo/sp - Ap0606","Avenida Ibijaú, Moema, São Paulo Zona Sul, São Paulo",227 m² construídos,3 quartos
1206,moema,https://apartamento.mercadolivre.com.br/MLB-1590748507-apartamento-moema-passaros-sp-557731-_JM#position=7&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,860.000,Apartamento - Moema Pássaros  - Sp - 557731,"R Gaivota, Moema, São Paulo Zona Sul, São Paulo",81 m² construídos,2 quartos
1207,moema,https://apartamento.mercadolivre.com.br/MLB-1495102547-apartamento-moema-passaros-sp-588379-_JM#position=8&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,14.000.000,Apartamento - Moema Pássaros  - Sp - 588379,"R Canário, Moema, São Paulo Zona Sul, São Paulo",469 m² construídos,4 quartos
1208,moema,https://apartamento.mercadolivre.com.br/MLB-1591043828-apartamento-moema-passaros-sp-486829-_JM#position=9&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,950.000,Apartamento - Moema Pássaros  - Sp - 486829,"Av Agami, Moema, São Paulo Zona Sul, São Paulo",85 m² construídos,2 quartos
1209,moema,https://apartamento.mercadolivre.com.br/MLB-1284875374-apartamento-moema-pronto-para-morar-3-suites-2-vagas-ip8934-_JM#position=10&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,1.100.000,Apartamento Moema Pronto Para Morar 3 Suítes 2 Vagas - Ip8934,"Ibijaú, Moema, São Paulo Zona Sul, São Paulo",96 m² construídos,3 quartos
1210,moema,https://apartamento.mercadolivre.com.br/MLB-1590753762-apartamento-moema-passaros-sp-587672-_JM#position=11&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,4.400.000,Apartamento - Moema Pássaros  - Sp - 587672,"Al Dos Arapanés, Moema, São Paulo Zona Sul, São Paulo",320 m² construídos,4 quartos
1211,moema,https://apartamento.mercadolivre.com.br/MLB-1284085653-moema-2-doms-1v-ic17937-_JM#position=12&search_layout=grid&type=item&tracking_id=51b28e0f-08f6-489e-aba9-066079ac6ccc,780.000,Moema- 2 Doms-1v! - Ic17937,"(dado Não Fornecido), Moema, São Paulo Zona Sul, São Paulo",80 m² construídos,2 quartos
